Perusahaan,Tahun,TOBINQ,PDEBT,SIZE,LEV,LIQ,INTCOV,PROF,DR,GROWTH,FIRMAGE,y1,y2,y3,y4,y5,i1,i2,i3,i4,i5,i6,i7,i8,LogTobinsQ,LnTobinQ,Total Assets,LogAssets,MarkCap,LogMarkCap,LogAge,InterestExp,TotalDebt,AveInterestRate,FreeCashFlow
184,2009,0.788789528,1,10.34719036,0.587901965,2.367030083,2.685,0.053425604,0,0.006523372,30,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.103038864,-0.237255751,22242846179,10.34719036,4007106713,9.602830908,1.477121255,442583797.4,13076612983,0.033845446,22242846179
184,2010,0.724532864,1,10.3218659,0.597819591,2.193368977,2.794,0.04186912,0,-0.006276528,31,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.13994191,-0.322228157,20982918898,10.3218659,2838367258,9.453068588,1.491361694,314436777,12543999987,0.025066707,20982918898
184,2011,0.716003072,1,10.36826372,0.602968895,1.923797824,3.623,0.046955434,0,0.02129732,32,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.145085114,-0.334070821,23348754312,10.36826372,2644690432,9.422374844,1.505149978,302608583.8,14078572586,0.021494266,23348754312
184,2012,0.700957052,1,10.41126315,0.613411498,2.407413198,1.69,0.03696361,0,0.037336379,33,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.154308591,-0.355308661,25778826935,10.41126315,2404264025,9.380982158,1.51851394,563833434.3,15813028854,0.035656258,25778826935
184,2013,0.662020426,1,10.50065407,0.625041966,2.325742542,1.298,0.022368736,0,0.106119244,34,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.17912861,-0.412458868,31670437952,10.50065407,2270693808,9.356158576,1.531478917,545784031.6,19795352795,0.027571321,31670437952
185,2009,1.789297435,1,10.98884714,0.228173869,0.605823004,12.175,0.249827094,1,0.062426564,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0.252682539,0.581823048,97464653000,10.98884714,1.56E+11,11.19415879,1.73239376,1999943409,22238887000,0.089930014,97464653000
185,2010,1.500623304,1,10.99868102,0.220821841,0.914898663,12.108,0.23415392,1,0.038231827,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0.176271687,0.405880558,99696755000,10.99868102,1.37E+11,11.13568493,1.740362689,1928013380,22015221000,0.087576381,99696755000
185,2011,1.73053624,1,11.01278241,0.173526756,0.958042273,13.741,0.218415917,1,0.082663186,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0.238180699,0.548431326,1.03E+11,11.01278241,1.73E+11,11.23879624,1.748188027,1636998763,17871000000,0.091600848,1.03E+11
185,2012,1.791073953,1,11.04641712,0.173211718,1.160368358,12.79,0.236187994,1,0.075496156,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0.253113518,0.582815413,1.11E+11,11.04641712,2.09E+11,11.31966151,1.755874856,2054964816,19275000000,0.106612961,1.11E+11
185,2013,2.164307371,1,11.10676527,0.158412125,1.163097373,19.051,0.224080895,1,0.081104536,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0.335318938,0.772100389,1.28E+11,11.10676527,2.81E+11,11.44912931,1.763427994,1504015537,20256000000,0.074250372,1.28E+11
186,2009,0.781331606,0,9.203122675,0.605501995,0.342858685,-0.895,-0.050565986,0,-0.020910528,23,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.107164608,-0.246755628,1596330000,9.203122675,208808490,8.319748153,1.361727836,90189944.13,966581000,0.093308211,1596330000
186,2010,0.838227007,0,9.108780426,0.61878881,0.472416898,0.009,0.00065933,0,-0.009469205,24,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.076638351,-0.176466324,1284637000,9.108780426,227064970,8.356150139,1.380211242,94111111.11,794919000,0.118390819,1284637000
186,2011,0.842217238,0,8.998523433,0.61038872,0.554498446,1.551,0.110479112,0,0.133303803,25,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.074575874,-0.171717296,996605853,8.998523433,422181100,8.625498787,1.397940009,70989123.15,608316971,0.116697588,996605853
186,2012,0.722443065,0,9.185724349,0.566937378,0.508128028,3.196,0.133527744,0,0.273721839,26,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.141196374,-0.325116665,1533643256,9.185724349,239616300,8.379516358,1.414973348,64075070.09,869479687,0.073693579,1533643256
186,2013,2.040839715,0,9.222805116,0.578989534,0.518404361,2.219,0.100169025,0,0.219588907,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0.309808897,0.713361348,1670340903,9.222805116,2527381450,9.402670794,1.431363764,75401721.05,967109901,0.077966032,1670340903
187,2009,0.574677441,0,8.12935377,0.170678588,1.640070217,1.695,0.045437504,0,0.01028963,9,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.240575851,-0.553946367,134695712,8.12935377,61625000,7.789756932,0.954242509,3610759.292,22989674,0.157060048,134695712
187,2010,0.590877,0,8.179708129,0.167251382,1.72817001,3.529,0.071245678,0,0.305402021,10,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.228502914,-0.526147404,151254439,8.179708129,76125000,7.881527306,1,3053620.006,25297514,0.120708304,151254439
187,2011,0.667263942,0,8.235552825,0.148314634,2.01137388,5.404,0.101482774,0,0.103829451,11,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.175702343,-0.404569596,172009655,8.235552825,108750000,8.036429266,1.041392685,3230202.998,25511549,0.126617282,172009655
187,2012,0.733592272,0,8.315983259,0.141917244,2.651234445,9.013,0.190387716,0,-0.005311764,12,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.134545253,-0.309801893,207006155,8.315983259,114550000,8.058995094,1.079181246,4372731.499,29377743,0.148845046,207006155
187,2013,0.597737964,0,8.380482482,0.256598607,2.609538286,3.367,0.060424929,0,0.207726664,13,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.22348916,-0.514602809,240149940,8.380482482,87725000,7.943123377,1.113943352,4309784.081,61622140,0.06993889,240149940
188,2009,1.915054,0,9.002706757,0.208306667,2.06313346,28.353,0.262526683,0,0.144005011,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0.282181025,0.649745821,1006252000,9.002706757,1931904003,9.285985542,1.51851394,9317109.301,209609000,0.044449949,1006252000
188,2010,1.991788221,0,9.034706246,0.131528609,2.097409897,33.063,0.247542915,0,0.196547438,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0.29924316,0.689032839,1083194000,9.034706246,2476800001,9.393890939,1.531478917,8109881.136,142471000,0.056923031,1083194000
188,2011,2.298860266,0,9.121979892,0.121489195,1.882690627,23.67,0.231033151,0,0.174999307,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0.361512574,0.832413464,1324280218,9.121979892,3294143998,9.51774258,1.544068044,12925755.43,160885738,0.080341214,1324280218
188,2012,2.30942086,0,9.175852369,0.10155594,2.154357985,29.864,0.232082663,0,0.085329106,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0.363503084,0.836996783,1499175130,9.175852369,3814271996,9.581411659,1.556302501,11650567.77,152250140,0.076522542,1499175130
188,2013,2.055010708,0,9.234117664,0.08460539,2.194984623,22.544,0.197271929,0,0.200036366,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0.312814089,0.720281058,1714421734,9.234117664,3938111995,9.595288063,1.568201724,15002097.37,145049319,0.103427562,1714421734
189,2009,2.902005387,0,9.208141601,0.24569056,5.409152337,6.614,0.098268298,0,0.214369692,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0.462698214,1.065402011,1614885000,9.208141601,5424407125,9.734352278,1.079181246,23993347.44,396762000,0.060472897,1614885000
189,2010,4.613222211,0,9.338762583,0.373237309,3.141698232,6.818,0.076877908,0,0.365319224,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0.664004374,1.528926574,2181537000,9.338762583,9634325329,9.983821307,1.113943352,24598415.96,814231000,0.030210611,2181537000
189,2011,3.993113314,0,9.413717049,0.378167483,1.763239465,3.948,0.079472257,0,-0.082437269,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0.601311634,1.384571206,2592489757,9.413717049,11191388008,10.04888395,1.146128036,52186173,980395327,0.053229724,2592489757
189,2012,4.602704126,0,9.508782174,0.495986743,0.378212657,-2.185,-0.05875383,1,0.301281941,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0.663013058,1.526643984,3226875232,9.508782174,15473310376,10.18958324,1.176091259,86769464.53,1600487337,0.054214402,3226875232
189,2013,1.304911937,0,9.589169461,0.469742154,0.450168559,1.446,0.044405732,1,0.075474515,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0.115581204,0.266135558,3883018515,9.589169461,2053376408,9.312468568,1.204119983,119245007.6,1824017482,0.065374926,3883018515
190,2009,0.304169512,0,8.430382125,0.074768227,10.20111654,1.578,0.021157324,0,0.005236641,18,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.516884319,-1.190170128,269390406,8.430382125,76800000,7.88536122,1.255272505,3611901.141,20141843,0.17932327,269390406
190,2010,0.338278118,0,8.510277471,0.066986407,3.43773934,2.828,0.014041447,0,-0.290265013,19,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.470726094,-1.083886887,323800467,8.510277471,74400000,7.871572936,1.278753601,1607718.175,21690230,0.074121767,323800467
190,2011,0.518027823,0,8.386747496,0.032908772,48.05306698,-2.484,-0.027502934,0,-0.688932424,20,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.285646914,-0.657726326,243639386,8.386747496,104400000,8.018700499,1.301029996,2697583.736,8017873,0.336446304,243639386
190,2012,0.84763932,0,8.335241516,0.035570411,68.11387238,-158.511,-0.113687711,0,-0.629639485,21,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.071788906,-0.165300064,216392157,8.335241516,135600000,8.13225969,1.322219295,155201.3993,7697158,0.020163468,216392157
190,2013,0.461111373,0,8.227092361,0.043803548,158.1237231,-54001.314,-0.273820514,0,-0.375831979,22,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.336194166,-0.774115674,168691174,8.227092361,67200000,7.827369273,1.342422681,855.3700008,7389272,0.000115758,168691174
191,2009,1.887144528,0,9.289309291,0.52111729,1.426384127,2.932,0.127958655,0,0.010741262,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0.275805162,0.635064855,1946746000,9.289309291,3115000000,9.493458051,1.146128036,84960095.5,1014483000,0.083747185,1946746000
191,2010,1.671011915,0,9.378696353,0.584692615,1.475586384,4.094,0.153372389,0,0.289605727,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0.222979547,0.51342938,2391643000,9.378696353,3960500000,9.597750018,1.176091259,89597459.7,1398376000,0.06407251,2391643000
191,2011,1.490639823,0,9.580485054,0.6304571,1.375053232,3.946,0.146504276,0,0.349093251,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0.173372719,0.399205439,3806142591,9.580485054,4761500000,9.677743789,1.204119983,141311749.9,2399609619,0.058889475,3806142591
191,2012,1.431672915,1,9.727312761,0.598503899,1.522915047,3.59,0.155183025,0,0.08123501,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0.155843809,0.358843631,5337191196,9.727312761,6142335000,9.788333499,1.230448921,230707932.3,3194329738,0.072224207,5337191196
191,2013,1.347668636,1,9.91429536,0.683437709,1.698042708,2.903,0.125100347,0,0.039700385,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0.129583121,0.298376163,8209096487,9.91429536,6070912500,9.783253973,1.255272505,353758462.6,5610406097,0.063053985,8209096487
192,2009,0.502804059,0,9.28367655,0.157703756,1.111136222,5.307,0.11285347,0,0.110721465,24,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.298601225,-0.68755473,1921660000,9.28367655,758160000,8.879760868,1.380211242,40864141.7,303053000,0.134841568,1921660000
192,2010,0.642017811,0,9.307401467,0.12924489,1.235191578,12.357,0.093979576,0,0.160615441,25,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.192452923,-0.443139233,2029558000,9.307401467,1095120000,9.03946171,1.397940009,15435542.61,262310000,0.058844659,2029558000
192,2011,0.63050576,0,9.328878813,0.128467617,1.393782633,17.42,0.089763763,0,-0.037867154,26,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.200310942,-0.461232989,2132449783,9.328878813,968760000,8.986216199,1.414973348,10988330.48,273950742,0.040110607,2132449783
192,2012,0.484078396,0,9.34007293,0.187771358,1.303320894,5.752,0.044668775,0,0.043093671,27,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.3150843,-0.725508411,2188129039,9.34007293,702000000,8.846337112,1.431363764,16992531.99,410867962,0.041357647,2188129039
192,2013,0.573614888,0,9.513340078,0.268801692,1.142940566,3.958,0.029770021,0,0.233497567,28,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.241379585,-0.555797035,3260919505,9.513340078,1067040000,9.0281807,1.447158031,24526943.41,876540682,0.027981523,3260919505
193,2009,2.196285256,0,9.509506556,0.021874464,3.468365825,125.707,0.148331726,0,0.141467488,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0.341688746,0.786767413,3232262000,9.509506556,7695000000,9.886208624,1.51851394,3814003.993,70704000,0.053943256,3232262000
193,2010,2.757238947,0,9.551171155,0.033380133,3.368465474,87.012,0.176998158,0,0.125904077,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0.440474404,1.014229797,3557715000,9.551171155,11475000000,10.05975269,1.531478917,7237036.271,118757000,0.060939871,3557715000
193,2011,3.671071776,0,9.624670724,0.034023697,3.082971166,86.335,0.176880128,0,0.147067111,35,0,0,1,0,0,0,0,0,0,1,0,0,0,0.564792876,1.300483657,4213769000,9.624670724,16762500000,10.22433879,1.544068044,8633022.529,143368000,0.060215826,4213769000
193,2012,2.75747423,0,9.662064561,0.021228384,3.093310962,118.039,0.177997172,0,0.033793714,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0.440511462,1.014315127,4592662807,9.662064561,14625000000,10.16509587,1.556302501,6925516.058,97494809,0.071034716,4592662807
193,2013,2.337152624,0,9.730130307,0.034988778,2.961941869,114.857,0.156031759,0,0.09587694,37,0,0,0,0,1,0,0,0,0,1,0,0,0,0.368687074,0.848933361,5371929531,9.730130307,12892500000,10.11033714,1.568201724,7297697.258,187957248,0.038826368,5371929531
194,2009,1.779168794,0,9.241481979,0.244587356,1.354306567,10.32,0.235572255,0,0.395787251,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0.250217153,0.576146286,1743741000,9.241481979,3236400000,9.510062193,1.633468456,39803972.87,426497000,0.093327674,1743741000
194,2010,1.532243804,0,9.31597643,0.215712437,1.511694879,13.163,0.185944738,0,0.215633952,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0.185327874,0.4267332,2070029000,9.31597643,3348000000,9.524785449,1.643452676,29241890.15,446531000,0.065486809,2070029000
194,2011,1.833817109,0,9.401398473,0.203666049,1.572308897,15.139,0.184456831,0,0.2007374,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0.26335602,0.606399646,2519988000,9.401398473,5189400000,9.715117147,1.653212514,30704075.57,513236000,0.059824478,2519988000
194,2012,1.116095027,0,9.515019775,0.248568529,1.455587671,9.416,0.178529098,0,0.105446396,46,0,0,0,1,0,0,0,0,0,0,0,0,1,0.047701173,0.10983601,3273556000,9.515019775,2957400000,9.470910069,1.662757832,62067226,813703000,0.076277494,3273556000
194,2013,1.156925291,0,9.533828089,0.250963817,1.501369592,5.335,0.127236656,0,0.001171446,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0.063305315,0.145765875,3418441000,9.533828089,3375900000,9.528389574,1.672097858,81527835.05,857905000,0.095031309,3418441000
195,2009,1.930772921,0,9.232616508,0.158261663,2.116318279,3.945,0.077057968,0,0.165114553,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0.285731199,0.6579204,1708506000,9.232616508,3494942220,9.54344,1.716003344,33372370.09,270391000,0.123422636,1708506000
195,2010,1.548935133,0,9.302459942,0.189046026,2.000686829,7.323,0.117121733,0,0.118044938,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0.19003323,0.437567684,2006596000,9.302459942,3119452560,9.494078385,1.72427587,32092858.12,379339000,0.084602053,2006596000
195,2011,1.629610926,0,9.338293503,0.117456458,1.520884011,6.673,0.084647359,0,0.336507178,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0.212083928,0.48834129,2179182000,9.338293503,3841548060,9.584506271,1.73239376,27643039.11,255959000,0.107997918,2179182000
195,2012,4.664712339,0,9.38395184,0.042693127,2.018186802,36.943,0.182350414,0,0.231464185,55,0,0,0,1,0,0,0,0,0,1,0,0,0,0.668824867,1.540026169,2420760585,9.38395184,12997719000,10.11386714,1.740362689,11948858.92,103349838,0.115615652,2420760585
195,2013,3.726609961,0,9.448709697,0.039225531,2.470062077,58.605,0.158460438,0,0.131944395,56,0,0,0,0,1,0,0,0,0,1,0,0,0,0.57131394,1.315498963,2810021851,9.448709697,10744781040,10.03119757,1.748188027,7597940.312,110224600,0.068931439,2810021851
196,2009,0.510538905,0,9.349141035,0.198758158,2.077216546,1.871,0.04681532,0,0.125824201,27,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.291971158,-0.672288435,2234297683,9.349141035,701496394,8.846025443,1.431363764,55905590.59,444084893,0.125889422,2234297683
196,2010,0.530759972,0,9.355195386,0.200918156,1.868970197,2.181,0.0335679,0,0.239472439,28,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.275101838,-0.633445391,2265663385,9.355195386,766662726,8.884604349,1.447158031,34870959.65,455212909,0.076603626,2265663385
196,2011,0.538974144,0,9.402727319,0.227456745,1.596439677,3.582,0.041952768,0,0.062273133,29,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.268432068,-0.618087679,2527710420,9.402727319,766662726,8.884604349,1.462397998,29604815.47,574944785,0.05149158,2527710420
196,2012,0.476317277,1,9.371104726,0.212762377,1.669697115,2.438,0.032257747,0,0.0698278,30,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.322103666,-0.741671099,2350199482,9.371104726,732162903,8.86460772,1.477121255,31096037.74,500034029,0.062187843,2350199482
196,2013,0.384062832,1,9.509083723,0.249579441,1.753417861,7.339,0.071036411,0,0.031387564,31,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.41559772,-0.956949115,3229116569,9.509083723,613330181,8.787694336,1.491361694,31255600.63,805921107,0.038782457,3229116569
197,2009,0.743108048,1,9.703595537,0.345039585,1.010185938,2.939,0.110329185,0,0.292081359,27,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.128948035,-0.296913824,5053538017,9.703595537,5285971344,9.723124804,1.431363764,189708313.4,1743670662,0.108798248,5053538017
197,2010,0.626891149,1,10.25968925,0.45241439,0.534986662,3.363,0.077411781,0,0.453535812,28,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.202807862,-0.466982359,18183992668,10.25968925,3900720570,9.591144841,1.447158031,418571292,8226699953,0.050879611,18183992668
197,2011,0.531923833,1,10.26800049,0.41644337,0.397681088,2.926,0.091604005,0,-0.430871566,29,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.274150551,-0.631254971,18535337268,10.26800049,1276003788,9.105851964,1.462397998,580284049.6,7718918313,0.075176861,18535337268
197,2012,0.652797642,1,10.27197365,0.46370908,1.262406543,-0.752,-0.022262584,0,-0.164536453,30,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.185221423,-0.426488087,18705686455,10.27197365,686023569,8.836339037,1.477121255,553772501.3,8673996649,0.063842831,18705686455
197,2013,0.667256899,1,10.2322874,0.612613783,0.544060032,-7.653,-0.15768227,0,0.269791041,31,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.175706927,-0.404580151,17072117657,10.2322874,686023569,8.836339037,1.491361694,351753595.6,10458614587,0.033632905,17072117657
198,2009,2.872130421,0,10.38689938,0.153289321,1.656387672,30.698,0.230898267,1,0.276384014,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0.458204157,1.055054061,24372461000,10.38689938,79179679347,10.89861374,1.579783597,183320053.4,3736038000,0.049068038,24372461000
198,2010,2.231184278,0,10.47049905,0.192254464,1.565924959,26.32,0.178066396,1,0.474996003,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0.348535441,0.802532511,29546024000,10.47049905,98289060834,10.99250519,1.591064607,199891869.3,5680355000,0.035190031,29546024000
198,2011,1.581540049,0,10.66427002,0.101892534,1.716373715,37.667,0.173241018,1,0.01637259,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0.199080194,0.458399087,46160448000,10.66427002,73483662179,10.86619079,1.602059991,212304749.5,4703405000,0.045138522,46160448000
198,2012,1.325163232,0,10.69720311,0.105875371,1.946481485,26.756,0.155348299,1,-0.088314285,41,0,0,0,1,0,0,0,0,0,0,0,0,1,0.122269378,0.281535646,49796992000,10.69720311,70872567584,10.85047817,1.612783857,289126850.1,5272275000,0.054839106,49796992000
198,2013,1.135603945,0,10.75281114,0.072982462,1.910223737,23.913,0.121464891,0,0.041742471,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0.055226892,0.127164619,56599310000,10.75281114,64717844610,10.81102404,1.62324929,287493371.8,4130757000,0.069598229,56599310000
199,2009,0.477381853,0,9.090371992,0.218420349,1.138049987,2.861,0.094378973,0,-0.242634808,39,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.321134094,-0.739438577,1231323000,9.090371992,374004234,8.572876519,1.591064607,40619014.33,268946000,0.151030372,1231323000
199,2010,0.616009336,0,9.049182735,0.143422367,1.240142263,1.685,0.037420898,0,0.538373807,40,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.210412706,-0.484493159,1119909000,9.049182735,681518826,8.833477857,1.602059991,24871216.62,160620000,0.154845079,1119909000
199,2011,0.583064953,0,9.194617292,0.180637266,1.287158219,7.942,0.102974512,0,0.233079725,41,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.234283063,-0.539456688,1565371031,9.194617292,856054135,8.932501229,1.612783857,20296313.02,282764344,0.071778191,1565371031
199,2012,0.499036629,0,9.228300625,0.077006591,1.333936524,10.694,0.120420018,0,0.010726037,42,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.301867576,-0.695075781,1691611483,9.228300625,615029184,8.788895724,1.62324929,19048427.72,130265234,0.146228024,1691611483
199,2013,0.728074523,0,9.290571539,0.184026742,1.13484123,3.667,0.036340778,0,-0.202111177,43,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.137824166,-0.317351869,1952412317,9.290571539,660740813,8.820031133,1.633468456,19348836.38,359296077,0.053852067,1952412317
200,2009,0.516484119,0,8.328254747,0.265619089,0.788367268,11.798,0.039613011,0,-0.160504418,37,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.286943028,-0.660710738,212938773,8.328254747,63447549,7.80241485,1.568201724,714964.0617,56560603,0.012640673,212938773
200,2010,0.604623267,0,8.319987817,0.212796537,1.230265907,0.841,0.00729593,0,-0.069615236,38,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.218515144,-0.503149714,208923752,8.319987817,77406010,7.888774682,1.579783597,1812476.813,44458251,0.040768064,208923752
200,2011,0.552624957,0,8.269465447,0.188416406,1.075364072,2.237,0.017903775,0,0.016352137,39,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.257569506,-0.593075705,185979659,8.269465447,67254402,7.827720715,1.591064607,1488483.684,35041619,0.042477595,185979659
